participant,video_name,outcome_prediction,frame_count,frame_files,model,dataset_duration,true_outcome
1048,q_1,well,6,q_1_main_0_30fps_frame0014.png; q_1_main_0_30fps_frame0029.png; q_1_main_0_30fps_frame0044.png; q_1_main_0_30fps_frame0059.png; q_1_main_0_30fps_frame0074.png; q_1_main_0_30fps_frame0089.png,deepseek-ocr_3s,3s,0
8184,q_5,poorly,6,q_5_main_0_30fps_frame0015.png; q_5_main_0_30fps_frame0030.png; q_5_main_0_30fps_frame0045.png; q_5_main_0_30fps_frame0060.png; q_5_main_0_30fps_frame0075.png; q_5_main_0_30fps_frame0090.png,gemma3_3s,3s,1
8184,q_6,poorly,6,q_6_main_1_30fps_frame0015.png; q_6_main_1_30fps_frame0030.png; q_6_main_1_30fps_frame0045.png; q_6_main_1_30fps_frame0060.png; q_6_main_1_30fps_frame0075.png; q_6_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8184,q_7,poorly,6,q_7_main_1_30fps_frame0015.png; q_7_main_1_30fps_frame0030.png; q_7_main_1_30fps_frame0045.png; q_7_main_1_30fps_frame0060.png; q_7_main_1_30fps_frame0075.png; q_7_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8184,q_8,poorly,6,q_8_main_0_30fps_frame0015.png; q_8_main_0_30fps_frame0030.png; q_8_main_0_30fps_frame0045.png; q_8_main_0_30fps_frame0060.png; q_8_main_0_30fps_frame0075.png; q_8_main_0_30fps_frame0090.png,gemma3_3s,3s,1
8184,q_9,poorly,6,q_9_main_1_30fps_frame0014.png; q_9_main_1_30fps_frame0029.png; q_9_main_1_30fps_frame0044.png; q_9_main_1_30fps_frame0059.png; q_9_main_1_30fps_frame0074.png; q_9_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8436,q_1,poorly,6,q_1_main_0_30fps_frame0014.png; q_1_main_0_30fps_frame0029.png; q_1_main_0_30fps_frame0044.png; q_1_main_0_30fps_frame0059.png; q_1_main_0_30fps_frame0074.png; q_1_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8436,q_10,poorly,6,q_10_main_0_30fps_frame0015.png; q_10_main_0_30fps_frame0030.png; q_10_main_0_30fps_frame0045.png; q_10_main_0_30fps_frame0060.png; q_10_main_0_30fps_frame0075.png; q_10_main_0_30fps_frame0090.png,gemma3_3s,3s,0
8436,q_13,poorly,6,q_13_main_1_30fps_frame0015.png; q_13_main_1_30fps_frame0030.png; q_13_main_1_30fps_frame0045.png; q_13_main_1_30fps_frame0060.png; q_13_main_1_30fps_frame0075.png; q_13_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8436,q_14,poorly,6,q_14_main_0_30fps_frame0014.png; q_14_main_0_30fps_frame0029.png; q_14_main_0_30fps_frame0044.png; q_14_main_0_30fps_frame0059.png; q_14_main_0_30fps_frame0074.png; q_14_main_0_30fps_frame0089.png,gemma3_3s,3s,1
8436,q_16,poorly,6,q_16_main_1_30fps_frame0015.png; q_16_main_1_30fps_frame0030.png; q_16_main_1_30fps_frame0045.png; q_16_main_1_30fps_frame0060.png; q_16_main_1_30fps_frame0075.png; q_16_main_1_30fps_frame0090.png,gemma3_3s,3s,0
8436,q_18,poorly,6,q_18_main_0_30fps_frame0015.png; q_18_main_0_30fps_frame0030.png; q_18_main_0_30fps_frame0045.png; q_18_main_0_30fps_frame0060.png; q_18_main_0_30fps_frame0075.png; q_18_main_0_30fps_frame0090.png,gemma3_3s,3s,1
8436,q_19,poorly,6,q_19_main_0_30fps_frame0015.png; q_19_main_0_30fps_frame0030.png; q_19_main_0_30fps_frame0045.png; q_19_main_0_30fps_frame0060.png; q_19_main_0_30fps_frame0075.png; q_19_main_0_30fps_frame0090.png,gemma3_3s,3s,0
8436,q_2,poorly,6,q_2_main_1_30fps_frame0015.png; q_2_main_1_30fps_frame0030.png; q_2_main_1_30fps_frame0045.png; q_2_main_1_30fps_frame0060.png; q_2_main_1_30fps_frame0075.png; q_2_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8436,q_20,poorly,6,q_20_main_0_30fps_frame0014.png; q_20_main_0_30fps_frame0029.png; q_20_main_0_30fps_frame0044.png; q_20_main_0_30fps_frame0059.png; q_20_main_0_30fps_frame0074.png; q_20_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8436,q_21,poorly,6,q_21_main_1_30fps_frame0015.png; q_21_main_1_30fps_frame0030.png; q_21_main_1_30fps_frame0045.png; q_21_main_1_30fps_frame0060.png; q_21_main_1_30fps_frame0075.png; q_21_main_1_30fps_frame0090.png,gemma3_3s,3s,0
8436,q_22,poorly,6,q_22_main_0_30fps_frame0014.png; q_22_main_0_30fps_frame0029.png; q_22_main_0_30fps_frame0044.png; q_22_main_0_30fps_frame0059.png; q_22_main_0_30fps_frame0074.png; q_22_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8436,q_23,poorly,6,q_23_main_1_30fps_frame0015.png; q_23_main_1_30fps_frame0030.png; q_23_main_1_30fps_frame0045.png; q_23_main_1_30fps_frame0060.png; q_23_main_1_30fps_frame0075.png; q_23_main_1_30fps_frame0090.png,gemma3_3s,3s,0
8436,q_25,poorly,6,q_25_main_0_30fps_frame0015.png; q_25_main_0_30fps_frame0030.png; q_25_main_0_30fps_frame0045.png; q_25_main_0_30fps_frame0060.png; q_25_main_0_30fps_frame0075.png; q_25_main_0_30fps_frame0090.png,gemma3_3s,3s,0
8436,q_26,poorly,6,q_26_main_0_30fps_frame0015.png; q_26_main_0_30fps_frame0030.png; q_26_main_0_30fps_frame0045.png; q_26_main_0_30fps_frame0060.png; q_26_main_0_30fps_frame0075.png; q_26_main_0_30fps_frame0090.png,gemma3_3s,3s,0
8436,q_27,poorly,6,q_27_main_1_30fps_frame0014.png; q_27_main_1_30fps_frame0029.png; q_27_main_1_30fps_frame0044.png; q_27_main_1_30fps_frame0059.png; q_27_main_1_30fps_frame0074.png; q_27_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8436,q_28,poorly,6,q_28_main_0_30fps_frame0014.png; q_28_main_0_30fps_frame0029.png; q_28_main_0_30fps_frame0044.png; q_28_main_0_30fps_frame0059.png; q_28_main_0_30fps_frame0074.png; q_28_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8436,q_3,poorly,6,q_3_main_1_30fps_frame0015.png; q_3_main_1_30fps_frame0030.png; q_3_main_1_30fps_frame0045.png; q_3_main_1_30fps_frame0060.png; q_3_main_1_30fps_frame0075.png; q_3_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8436,q_30,poorly,6,q_30_main_1_30fps_frame0014.png; q_30_main_1_30fps_frame0029.png; q_30_main_1_30fps_frame0044.png; q_30_main_1_30fps_frame0059.png; q_30_main_1_30fps_frame0074.png; q_30_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8436,q_5,poorly,6,q_5_main_0_30fps_frame0014.png; q_5_main_0_30fps_frame0029.png; q_5_main_0_30fps_frame0044.png; q_5_main_0_30fps_frame0059.png; q_5_main_0_30fps_frame0074.png; q_5_main_0_30fps_frame0089.png,gemma3_3s,3s,1
8436,q_6,poorly,6,q_6_main_0_30fps_frame0015.png; q_6_main_0_30fps_frame0030.png; q_6_main_0_30fps_frame0045.png; q_6_main_0_30fps_frame0060.png; q_6_main_0_30fps_frame0075.png; q_6_main_0_30fps_frame0090.png,gemma3_3s,3s,1
8436,q_7,poorly,6,q_7_main_1_30fps_frame0015.png; q_7_main_1_30fps_frame0030.png; q_7_main_1_30fps_frame0045.png; q_7_main_1_30fps_frame0060.png; q_7_main_1_30fps_frame0075.png; q_7_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8436,q_8,poorly,6,q_8_main_1_30fps_frame0014.png; q_8_main_1_30fps_frame0029.png; q_8_main_1_30fps_frame0044.png; q_8_main_1_30fps_frame0059.png; q_8_main_1_30fps_frame0074.png; q_8_main_1_30fps_frame0089.png,gemma3_3s,3s,1
8436,q_9,poorly,6,q_9_main_1_30fps_frame0014.png; q_9_main_1_30fps_frame0029.png; q_9_main_1_30fps_frame0044.png; q_9_main_1_30fps_frame0059.png; q_9_main_1_30fps_frame0074.png; q_9_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8758,q_1,poorly,6,q_1_main_1_30fps_frame0015.png; q_1_main_1_30fps_frame0030.png; q_1_main_1_30fps_frame0045.png; q_1_main_1_30fps_frame0060.png; q_1_main_1_30fps_frame0075.png; q_1_main_1_30fps_frame0090.png,gemma3_3s,3s,0
8758,q_11,poorly,6,q_11_main_1_30fps_frame0013.png; q_11_main_1_30fps_frame0028.png; q_11_main_1_30fps_frame0043.png; q_11_main_1_30fps_frame0058.png; q_11_main_1_30fps_frame0073.png; q_11_main_1_30fps_frame0088.png,gemma3_3s,3s,1
8758,q_13,poorly,6,q_13_main_1_30fps_frame0015.png; q_13_main_1_30fps_frame0030.png; q_13_main_1_30fps_frame0045.png; q_13_main_1_30fps_frame0060.png; q_13_main_1_30fps_frame0075.png; q_13_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8758,q_14,poorly,6,q_14_main_0_30fps_frame0014.png; q_14_main_0_30fps_frame0029.png; q_14_main_0_30fps_frame0044.png; q_14_main_0_30fps_frame0059.png; q_14_main_0_30fps_frame0074.png; q_14_main_0_30fps_frame0089.png,gemma3_3s,3s,1
8758,q_15,well,6,q_15_main_1_30fps_frame0014.png; q_15_main_1_30fps_frame0029.png; q_15_main_1_30fps_frame0044.png; q_15_main_1_30fps_frame0059.png; q_15_main_1_30fps_frame0074.png; q_15_main_1_30fps_frame0089.png,gemma3_3s,3s,1
8758,q_16,poorly,6,q_16_main_1_30fps_frame0014.png; q_16_main_1_30fps_frame0029.png; q_16_main_1_30fps_frame0044.png; q_16_main_1_30fps_frame0059.png; q_16_main_1_30fps_frame0074.png; q_16_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8758,q_17,poorly,6,q_17_main_1_30fps_frame0014.png; q_17_main_1_30fps_frame0029.png; q_17_main_1_30fps_frame0044.png; q_17_main_1_30fps_frame0059.png; q_17_main_1_30fps_frame0074.png; q_17_main_1_30fps_frame0089.png,gemma3_3s,3s,1
8758,q_18,poorly,6,q_18_main_1_30fps_frame0015.png; q_18_main_1_30fps_frame0030.png; q_18_main_1_30fps_frame0045.png; q_18_main_1_30fps_frame0060.png; q_18_main_1_30fps_frame0075.png; q_18_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8758,q_19,poorly,6,q_19_main_1_30fps_frame0013.png; q_19_main_1_30fps_frame0028.png; q_19_main_1_30fps_frame0043.png; q_19_main_1_30fps_frame0058.png; q_19_main_1_30fps_frame0073.png; q_19_main_1_30fps_frame0088.png,gemma3_3s,3s,0
8758,q_2,poorly,6,q_2_main_1_30fps_frame0013.png; q_2_main_1_30fps_frame0028.png; q_2_main_1_30fps_frame0043.png; q_2_main_1_30fps_frame0058.png; q_2_main_1_30fps_frame0073.png; q_2_main_1_30fps_frame0088.png,gemma3_3s,3s,1
8758,q_20,poorly,6,q_20_main_0_30fps_frame0013.png; q_20_main_0_30fps_frame0028.png; q_20_main_0_30fps_frame0043.png; q_20_main_0_30fps_frame0058.png; q_20_main_0_30fps_frame0073.png; q_20_main_0_30fps_frame0088.png,gemma3_3s,3s,0
8758,q_21,poorly,6,q_21_main_1_30fps_frame0015.png; q_21_main_1_30fps_frame0030.png; q_21_main_1_30fps_frame0045.png; q_21_main_1_30fps_frame0060.png; q_21_main_1_30fps_frame0075.png; q_21_main_1_30fps_frame0090.png,gemma3_3s,3s,0
8758,q_22,poorly,6,q_22_main_1_30fps_frame0014.png; q_22_main_1_30fps_frame0029.png; q_22_main_1_30fps_frame0044.png; q_22_main_1_30fps_frame0059.png; q_22_main_1_30fps_frame0074.png; q_22_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8758,q_23,poorly,6,q_23_main_0_30fps_frame0014.png; q_23_main_0_30fps_frame0029.png; q_23_main_0_30fps_frame0044.png; q_23_main_0_30fps_frame0059.png; q_23_main_0_30fps_frame0074.png; q_23_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8758,q_24,poorly,6,q_24_main_0_30fps_frame0014.png; q_24_main_0_30fps_frame0029.png; q_24_main_0_30fps_frame0044.png; q_24_main_0_30fps_frame0059.png; q_24_main_0_30fps_frame0074.png; q_24_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8758,q_26,poorly,6,q_26_main_0_30fps_frame0014.png; q_26_main_0_30fps_frame0029.png; q_26_main_0_30fps_frame0044.png; q_26_main_0_30fps_frame0059.png; q_26_main_0_30fps_frame0074.png; q_26_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8758,q_27,well,6,q_27_main_1_30fps_frame0015.png; q_27_main_1_30fps_frame0030.png; q_27_main_1_30fps_frame0045.png; q_27_main_1_30fps_frame0060.png; q_27_main_1_30fps_frame0075.png; q_27_main_1_30fps_frame0090.png,gemma3_3s,3s,0
8758,q_28,poorly,6,q_28_main_0_30fps_frame0015.png; q_28_main_0_30fps_frame0030.png; q_28_main_0_30fps_frame0045.png; q_28_main_0_30fps_frame0060.png; q_28_main_0_30fps_frame0075.png; q_28_main_0_30fps_frame0090.png,gemma3_3s,3s,0
8758,q_3,poorly,6,q_3_main_1_30fps_frame0015.png; q_3_main_1_30fps_frame0030.png; q_3_main_1_30fps_frame0045.png; q_3_main_1_30fps_frame0060.png; q_3_main_1_30fps_frame0075.png; q_3_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8758,q_30,poorly,6,q_30_main_0_30fps_frame0015.png; q_30_main_0_30fps_frame0030.png; q_30_main_0_30fps_frame0045.png; q_30_main_0_30fps_frame0060.png; q_30_main_0_30fps_frame0075.png; q_30_main_0_30fps_frame0090.png,gemma3_3s,3s,0
8758,q_4,well,6,q_4_main_0_30fps_frame0014.png; q_4_main_0_30fps_frame0029.png; q_4_main_0_30fps_frame0044.png; q_4_main_0_30fps_frame0059.png; q_4_main_0_30fps_frame0074.png; q_4_main_0_30fps_frame0089.png,gemma3_3s,3s,1
8758,q_6,poorly,6,q_6_main_1_30fps_frame0014.png; q_6_main_1_30fps_frame0029.png; q_6_main_1_30fps_frame0044.png; q_6_main_1_30fps_frame0059.png; q_6_main_1_30fps_frame0074.png; q_6_main_1_30fps_frame0089.png,gemma3_3s,3s,1
8758,q_8,poorly,6,q_8_main_0_30fps_frame0015.png; q_8_main_0_30fps_frame0030.png; q_8_main_0_30fps_frame0045.png; q_8_main_0_30fps_frame0060.png; q_8_main_0_30fps_frame0075.png; q_8_main_0_30fps_frame0090.png,gemma3_3s,3s,1
8758,q_9,well,6,q_9_main_1_30fps_frame0014.png; q_9_main_1_30fps_frame0029.png; q_9_main_1_30fps_frame0044.png; q_9_main_1_30fps_frame0059.png; q_9_main_1_30fps_frame0074.png; q_9_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_1,poorly,6,q_1_main_0_30fps_frame0014.png; q_1_main_0_30fps_frame0029.png; q_1_main_0_30fps_frame0044.png; q_1_main_0_30fps_frame0059.png; q_1_main_0_30fps_frame0074.png; q_1_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_10,poorly,6,q_10_main_0_30fps_frame0014.png; q_10_main_0_30fps_frame0029.png; q_10_main_0_30fps_frame0044.png; q_10_main_0_30fps_frame0059.png; q_10_main_0_30fps_frame0074.png; q_10_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_12,poorly,6,q_12_main_1_30fps_frame0014.png; q_12_main_1_30fps_frame0029.png; q_12_main_1_30fps_frame0044.png; q_12_main_1_30fps_frame0059.png; q_12_main_1_30fps_frame0074.png; q_12_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_14,poorly,6,q_14_main_0_30fps_frame0014.png; q_14_main_0_30fps_frame0029.png; q_14_main_0_30fps_frame0044.png; q_14_main_0_30fps_frame0059.png; q_14_main_0_30fps_frame0074.png; q_14_main_0_30fps_frame0089.png,gemma3_3s,3s,1
8786,q_15,poorly,6,q_15_main_1_30fps_frame0014.png; q_15_main_1_30fps_frame0029.png; q_15_main_1_30fps_frame0044.png; q_15_main_1_30fps_frame0059.png; q_15_main_1_30fps_frame0074.png; q_15_main_1_30fps_frame0089.png,gemma3_3s,3s,1
8786,q_16,poorly,6,q_16_main_1_30fps_frame0015.png; q_16_main_1_30fps_frame0030.png; q_16_main_1_30fps_frame0045.png; q_16_main_1_30fps_frame0060.png; q_16_main_1_30fps_frame0075.png; q_16_main_1_30fps_frame0090.png,gemma3_3s,3s,0
8786,q_17,poorly,6,q_17_main_1_30fps_frame0014.png; q_17_main_1_30fps_frame0029.png; q_17_main_1_30fps_frame0044.png; q_17_main_1_30fps_frame0059.png; q_17_main_1_30fps_frame0074.png; q_17_main_1_30fps_frame0089.png,gemma3_3s,3s,1
8786,q_18,poorly,6,q_18_main_0_30fps_frame0014.png; q_18_main_0_30fps_frame0029.png; q_18_main_0_30fps_frame0044.png; q_18_main_0_30fps_frame0059.png; q_18_main_0_30fps_frame0074.png; q_18_main_0_30fps_frame0089.png,gemma3_3s,3s,1
8786,q_19,poorly,6,q_19_main_1_30fps_frame0014.png; q_19_main_1_30fps_frame0029.png; q_19_main_1_30fps_frame0044.png; q_19_main_1_30fps_frame0059.png; q_19_main_1_30fps_frame0074.png; q_19_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_2,poorly,6,q_2_main_1_30fps_frame0014.png; q_2_main_1_30fps_frame0029.png; q_2_main_1_30fps_frame0044.png; q_2_main_1_30fps_frame0059.png; q_2_main_1_30fps_frame0074.png; q_2_main_1_30fps_frame0089.png,gemma3_3s,3s,1
8786,q_20,poorly,6,q_20_main_0_30fps_frame0013.png; q_20_main_0_30fps_frame0028.png; q_20_main_0_30fps_frame0043.png; q_20_main_0_30fps_frame0058.png; q_20_main_0_30fps_frame0073.png; q_20_main_0_30fps_frame0088.png,gemma3_3s,3s,0
8786,q_21,poorly,6,q_21_main_0_30fps_frame0014.png; q_21_main_0_30fps_frame0029.png; q_21_main_0_30fps_frame0044.png; q_21_main_0_30fps_frame0059.png; q_21_main_0_30fps_frame0074.png; q_21_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_22,poorly,6,q_22_main_1_30fps_frame0014.png; q_22_main_1_30fps_frame0029.png; q_22_main_1_30fps_frame0044.png; q_22_main_1_30fps_frame0059.png; q_22_main_1_30fps_frame0074.png; q_22_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_23,poorly,6,q_23_main_1_30fps_frame0014.png; q_23_main_1_30fps_frame0029.png; q_23_main_1_30fps_frame0044.png; q_23_main_1_30fps_frame0059.png; q_23_main_1_30fps_frame0074.png; q_23_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_24,poorly,6,q_24_main_0_30fps_frame0014.png; q_24_main_0_30fps_frame0029.png; q_24_main_0_30fps_frame0044.png; q_24_main_0_30fps_frame0059.png; q_24_main_0_30fps_frame0074.png; q_24_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_25,poorly,6,q_25_main_1_30fps_frame0014.png; q_25_main_1_30fps_frame0029.png; q_25_main_1_30fps_frame0044.png; q_25_main_1_30fps_frame0059.png; q_25_main_1_30fps_frame0074.png; q_25_main_1_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_27,poorly,6,q_27_main_0_30fps_frame0014.png; q_27_main_0_30fps_frame0029.png; q_27_main_0_30fps_frame0044.png; q_27_main_0_30fps_frame0059.png; q_27_main_0_30fps_frame0074.png; q_27_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_28,poorly,6,q_28_main_0_30fps_frame0014.png; q_28_main_0_30fps_frame0029.png; q_28_main_0_30fps_frame0044.png; q_28_main_0_30fps_frame0059.png; q_28_main_0_30fps_frame0074.png; q_28_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_29,poorly,6,q_29_main_1_30fps_frame0015.png; q_29_main_1_30fps_frame0030.png; q_29_main_1_30fps_frame0045.png; q_29_main_1_30fps_frame0060.png; q_29_main_1_30fps_frame0075.png; q_29_main_1_30fps_frame0090.png,gemma3_3s,3s,0
8786,q_3,poorly,6,q_3_main_1_30fps_frame0015.png; q_3_main_1_30fps_frame0030.png; q_3_main_1_30fps_frame0045.png; q_3_main_1_30fps_frame0060.png; q_3_main_1_30fps_frame0075.png; q_3_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8786,q_30,poorly,6,q_30_main_0_30fps_frame0014.png; q_30_main_0_30fps_frame0029.png; q_30_main_0_30fps_frame0044.png; q_30_main_0_30fps_frame0059.png; q_30_main_0_30fps_frame0074.png; q_30_main_0_30fps_frame0089.png,gemma3_3s,3s,0
8786,q_5,poorly,6,q_5_main_0_30fps_frame0015.png; q_5_main_0_30fps_frame0030.png; q_5_main_0_30fps_frame0045.png; q_5_main_0_30fps_frame0060.png; q_5_main_0_30fps_frame0075.png; q_5_main_0_30fps_frame0090.png,gemma3_3s,3s,1
8786,q_6,poorly,6,q_6_main_1_30fps_frame0015.png; q_6_main_1_30fps_frame0030.png; q_6_main_1_30fps_frame0045.png; q_6_main_1_30fps_frame0060.png; q_6_main_1_30fps_frame0075.png; q_6_main_1_30fps_frame0090.png,gemma3_3s,3s,1
8786,q_7,poorly,6,q_7_main_1_30fps_frame0014.png; q_7_main_1_30fps_frame0029.png; q_7_main_1_30fps_frame0044.png; q_7_main_1_30fps_frame0059.png; q_7_main_1_30fps_frame0074.png; q_7_main_1_30fps_frame0089.png,gemma3_3s,3s,1
8786,q_8,poorly,6,q_8_main_0_30fps_frame0015.png; q_8_main_0_30fps_frame0030.png; q_8_main_0_30fps_frame0045.png; q_8_main_0_30fps_frame0060.png; q_8_main_0_30fps_frame0075.png; q_8_main_0_30fps_frame0090.png,gemma3_3s,3s,1
9055,q_1,poorly,6,q_1_main_0_30fps_frame0014.png; q_1_main_0_30fps_frame0029.png; q_1_main_0_30fps_frame0044.png; q_1_main_0_30fps_frame0059.png; q_1_main_0_30fps_frame0074.png; q_1_main_0_30fps_frame0089.png,gemma3_3s,3s,0
9055,q_10,poorly,6,q_10_main_0_30fps_frame0014.png; q_10_main_0_30fps_frame0029.png; q_10_main_0_30fps_frame0044.png; q_10_main_0_30fps_frame0059.png; q_10_main_0_30fps_frame0074.png; q_10_main_0_30fps_frame0089.png,gemma3_3s,3s,0
9055,q_13,poorly,6,q_13_main_1_30fps_frame0015.png; q_13_main_1_30fps_frame0030.png; q_13_main_1_30fps_frame0045.png; q_13_main_1_30fps_frame0060.png; q_13_main_1_30fps_frame0075.png; q_13_main_1_30fps_frame0090.png,gemma3_3s,3s,1
9055,q_14,poorly,6,q_14_main_0_30fps_frame0015.png; q_14_main_0_30fps_frame0030.png; q_14_main_0_30fps_frame0045.png; q_14_main_0_30fps_frame0060.png; q_14_main_0_30fps_frame0075.png; q_14_main_0_30fps_frame0090.png,gemma3_3s,3s,1
9055,q_16,poorly,6,q_16_main_1_30fps_frame0015.png; q_16_main_1_30fps_frame0030.png; q_16_main_1_30fps_frame0045.png; q_16_main_1_30fps_frame0060.png; q_16_main_1_30fps_frame0075.png; q_16_main_1_30fps_frame0090.png,gemma3_3s,3s,0
9055,q_17,poorly,6,q_17_main_0_30fps_frame0014.png; q_17_main_0_30fps_frame0029.png; q_17_main_0_30fps_frame0044.png; q_17_main_0_30fps_frame0059.png; q_17_main_0_30fps_frame0074.png; q_17_main_0_30fps_frame0089.png,gemma3_3s,3s,1
9055,q_18,poorly,6,q_18_main_0_30fps_frame0014.png; q_18_main_0_30fps_frame0029.png; q_18_main_0_30fps_frame0044.png; q_18_main_0_30fps_frame0059.png; q_18_main_0_30fps_frame0074.png; q_18_main_0_30fps_frame0089.png,gemma3_3s,3s,1
9055,q_2,poorly,6,q_2_main_1_30fps_frame0015.png; q_2_main_1_30fps_frame0030.png; q_2_main_1_30fps_frame0045.png; q_2_main_1_30fps_frame0060.png; q_2_main_1_30fps_frame0075.png; q_2_main_1_30fps_frame0090.png,gemma3_3s,3s,1
9055,q_20,poorly,6,q_20_main_0_30fps_frame0014.png; q_20_main_0_30fps_frame0029.png; q_20_main_0_30fps_frame0044.png; q_20_main_0_30fps_frame0059.png; q_20_main_0_30fps_frame0074.png; q_20_main_0_30fps_frame0089.png,gemma3_3s,3s,0
9055,q_21,poorly,6,q_21_main_1_30fps_frame0015.png; q_21_main_1_30fps_frame0030.png; q_21_main_1_30fps_frame0045.png; q_21_main_1_30fps_frame0060.png; q_21_main_1_30fps_frame0075.png; q_21_main_1_30fps_frame0090.png,gemma3_3s,3s,0
9055,q_22,poorly,6,q_22_main_1_30fps_frame0014.png; q_22_main_1_30fps_frame0029.png; q_22_main_1_30fps_frame0044.png; q_22_main_1_30fps_frame0059.png; q_22_main_1_30fps_frame0074.png; q_22_main_1_30fps_frame0089.png,gemma3_3s,3s,0
9055,q_23,poorly,6,q_23_main_0_30fps_frame0014.png; q_23_main_0_30fps_frame0029.png; q_23_main_0_30fps_frame0044.png; q_23_main_0_30fps_frame0059.png; q_23_main_0_30fps_frame0074.png; q_23_main_0_30fps_frame0089.png,gemma3_3s,3s,0
9055,q_24,poorly,6,q_24_main_0_30fps_frame0014.png; q_24_main_0_30fps_frame0029.png; q_24_main_0_30fps_frame0044.png; q_24_main_0_30fps_frame0059.png; q_24_main_0_30fps_frame0074.png; q_24_main_0_30fps_frame0089.png,gemma3_3s,3s,0
9055,q_25,poorly,6,q_25_main_1_30fps_frame0015.png; q_25_main_1_30fps_frame0030.png; q_25_main_1_30fps_frame0045.png; q_25_main_1_30fps_frame0060.png; q_25_main_1_30fps_frame0075.png; q_25_main_1_30fps_frame0090.png,gemma3_3s,3s,0
9055,q_26,poorly,6,q_26_main_0_30fps_frame0014.png; q_26_main_0_30fps_frame0029.png; q_26_main_0_30fps_frame0044.png; q_26_main_0_30fps_frame0059.png; q_26_main_0_30fps_frame0074.png; q_26_main_0_30fps_frame0089.png,gemma3_3s,3s,0
9055,q_27,poorly,6,q_27_main_1_30fps_frame0014.png; q_27_main_1_30fps_frame0029.png; q_27_main_1_30fps_frame0044.png; q_27_main_1_30fps_frame0059.png; q_27_main_1_30fps_frame0074.png; q_27_main_1_30fps_frame0089.png,gemma3_3s,3s,0
9055,q_3,poorly,6,q_3_main_1_30fps_frame0014.png; q_3_main_1_30fps_frame0029.png; q_3_main_1_30fps_frame0044.png; q_3_main_1_30fps_frame0059.png; q_3_main_1_30fps_frame0074.png; q_3_main_1_30fps_frame0089.png,gemma3_3s,3s,1
9055,q_4,poorly,6,q_4_main_0_30fps_frame0015.png; q_4_main_0_30fps_frame0030.png; q_4_main_0_30fps_frame0045.png; q_4_main_0_30fps_frame0060.png; q_4_main_0_30fps_frame0075.png; q_4_main_0_30fps_frame0090.png,gemma3_3s,3s,1
9055,q_5,poorly,6,q_5_main_0_30fps_frame0014.png; q_5_main_0_30fps_frame0029.png; q_5_main_0_30fps_frame0044.png; q_5_main_0_30fps_frame0059.png; q_5_main_0_30fps_frame0074.png; q_5_main_0_30fps_frame0089.png,gemma3_3s,3s,1
9055,q_6,poorly,6,q_6_main_0_30fps_frame0015.png; q_6_main_0_30fps_frame0030.png; q_6_main_0_30fps_frame0045.png; q_6_main_0_30fps_frame0060.png; q_6_main_0_30fps_frame0075.png; q_6_main_0_30fps_frame0090.png,gemma3_3s,3s,1
9055,q_7,poorly,6,q_7_main_1_30fps_frame0015.png; q_7_main_1_30fps_frame0030.png; q_7_main_1_30fps_frame0045.png; q_7_main_1_30fps_frame0060.png; q_7_main_1_30fps_frame0075.png; q_7_main_1_30fps_frame0090.png,gemma3_3s,3s,1
